,pl_orbper,pl_rade,pl_tranmid,pl_trandep,st_teff,st_rad,st_logg,ra,dec,target
4397,289.86046,1.5,2455091.5572,234.5,5914.0,0.971,4.451,293.06857,42.957211,0
4398,357.13089,1.62,2454990.7985,330.5,5838.0,0.897,4.529,291.16476,48.052429,0
4399,370.50684,2.06,2454983.8212,418.6,6360.0,0.999,4.458,290.38583,41.552311,0
4400,1.332580225,2.18,2454965.03999,46.3,6858.0,3.096,3.731,294.51309,46.500759,0
4401,7.4299322,1.81,2454971.7701,164.9,5635.0,1.252,4.23,294.67126,38.698971,1
4402,79.334347,1.56,2454977.0233,164.9,6384.0,1.15,4.33,290.51242,50.649288,1
4403,5.68251605,1.03,2454964.6745,81.2,5753.0,1.157,4.319,296.04425,44.80529,1
4404,7.99144696,1.53,2454969.25855,145.0,5700.0,1.006,4.434,289.5484,40.1642,2
4405,2.9039446,1.17,2454966.8526,13.1,7846.0,3.05,3.829,295.33606,40.392132,0
4406,68.538296,25.77,2455019.21716,1087.0,4687.0,8.123,2.613,288.03705,39.208988,0
4407,4.52628739,1.02,2454967.32065,99.6,5700.0,1.006,4.434,289.5484,40.1642,1
4408,369.7985,2.53,2455006.3282,1106.4,5680.0,0.757,4.582,297.81274,45.508678,0
4409,6.5588346,0.7,2454966.8215,41.2,5780.0,1.0,4.438,290.03314,38.426861,0
4410,0.643007769,0.35,2454964.68588,68.1,3925.0,0.421,4.825,289.07382,40.977531,0
4411,0.597018404,1.09,2454964.71277,245.4,4985.0,0.63,4.675,295.41479,50.979012,1
4412,1.061937837,0.68,2454964.7269,52.0,5893.0,0.941,4.505,288.95825,44.577999,0
4413,4.82025124,0.78,2454967.81355,94.1,6035.0,0.777,4.591,296.3609,48.213001,1
4414,12.4019263,1.49,2454974.1769,211.1,5555.0,0.832,4.514,284.04172,49.138199,1
4415,152.823896,2.45,2454980.5443,456.2,6452.0,1.137,4.394,289.63535,44.379711,1
4416,15.07277287,1.73,2454976.96955,345.0,5521.0,0.771,4.594,285.21283,45.2514,0
4417,1.71659304,1.17,2454964.6976,138.0,6192.0,0.987,4.467,293.14069,37.994469,0
4418,6.80899076,89.29,2454965.19078,1192.0,4992.0,0.854,4.483,294.58066,46.610592,1
4419,77.915425,1.17,2454993.9193,178.8,5135.0,0.874,4.464,297.04208,39.912231,1
4420,358.818895,2.66,2455249.5775,666.1,6056.0,0.918,4.47,300.29211,44.731041,0
4421,181.3537,2.11,2455023.4847,455.0,5900.0,0.951,4.509,285.43997,45.011559,0
4422,284.727213,2.02,2454975.0923,355.3,5497.0,1.08,4.332,290.14725,46.802872,1
4423,3.74786694,0.89,2454967.17739,80.9,5957.0,0.971,4.498,291.00818,50.255589,0
4424,30.5392931,2.72,2454989.7026,428.2,5803.0,1.328,4.211,295.96893,38.867168,1
4425,0.913244995,0.77,2454965.18552,47.8,5923.0,1.049,4.402,284.91156,39.298618,0
4426,2.97599368,0.79,2454965.9759,55.0,6202.0,1.055,4.394,290.12021,38.534821,0
4427,8.31224474,10.63,2454972.67706,70.8,5421.0,0.816,4.483,295.37476,43.500431,1
4428,0.584148495,0.87,2454964.84461,66.2,5427.0,1.031,4.347,292.97867,42.056492,0
4429,12.6362048,1.1,2454967.4588,124.0,5772.0,0.992,4.457,290.73434,51.770962,1
4430,0.824180121,17.8,2454965.10276,208.1,5977.0,0.883,4.514,298.75528,40.665218,0
4431,0.579770948,2.4,2454965.081304,467.9,5561.0,0.854,4.561,281.04361,42.975761,0
4432,23.266633,2.66,2454965.4386,49.9,5758.0,3.775,3.456,288.86908,39.30986,1
4433,0.92225589,1.29,2454964.8088,33.0,5631.0,1.485,4.114,286.37338,37.919003,0
4434,7.94004281,0.98,2454968.4315,81.9,6278.0,1.081,4.425,298.43478,48.706139,1
4435,2.85855049,1.23,2454965.28415,85.4,5441.0,0.964,4.415,297.23273,41.433411,1
4436,0.75499096,1.39,2454964.8315,215.8,5743.0,0.946,4.466,284.34848,40.690659,0
4437,353.40191,2.35,2455236.2834,948.0,4957.0,0.763,4.561,292.32425,42.88496,0
4438,8.95294046,0.86,2454967.33731,44.0,6047.0,1.207,4.266,298.26816,41.251663,1
4439,1.428596987,1.62,2454965.79165,50.0,6745.0,2.144,3.901,290.73431,48.16341,0
4440,4.84350003,0.9,2454967.81488,50.2,5762.0,1.056,4.348,282.58282,42.346352,1
4441,45.163025,2.35,2454992.8536,130.3,7675.0,2.015,4.051,293.85294,46.590809,1
4442,36.7614011,1.52,2454970.7551,160.9,5305.0,0.823,4.504,289.41428,41.51004,1
4443,4.373570433,1.23,2454966.82814,366.0,4362.0,0.64,4.623,295.30652,49.179668,1
4444,2.21701025,1.16,2454964.80305,29.4,7524.0,2.092,4.067,291.54626,37.817749,0
4445,43.0759115,213.46,2454993.13883,3452.0,4766.0,5.915,2.919,294.88538,39.084202,0
4446,154.674369,2.29,2455010.3621,435.8,6338.0,1.002,4.449,288.63861,42.857288,1
4447,372.62637,2.38,2455140.8836,542.0,6014.0,0.993,4.486,289.94693,41.802818,0
4448,1.02087831,0.64,2454964.66089,33.4,5750.0,1.106,4.337,290.89783,37.972778,0
4449,1.26132769,0.14,2454965.4274,109.7,2900.0,0.132,5.224,288.11703,38.437733,0
4450,6.09406648,54.54,2454966.65981,3027.0,6785.0,1.666,4.162,287.0574,37.991367,0
4451,1.1578141,1.24,2454965.43684,54.8,5412.0,1.629,3.941,296.97321,43.394669,0
4452,15.9513866,1.17,2454979.45425,99.2,6451.0,1.168,4.375,291.53922,44.44706,1
4453,0.566800926,2.19,2454964.81666,264.5,5780.0,1.0,4.438,291.12354,42.663353,0
4454,24.1876477,118.8,2454978.8464,194.8,6437.0,1.31,4.273,291.75128,38.034431,0
4455,7.7859111,0.68,2454970.8734,45.5,6045.0,0.954,4.479,290.42307,51.388729,1
4456,2.44926655,0.76,2454965.82121,108.2,4840.0,0.749,4.551,294.60608,39.920361,0
4457,2.17812826,0.81,2454965.03068,100.8,5426.0,0.805,4.579,287.14621,47.183529,0
4458,31.183688,3.21,2454988.9588,139.8,5947.0,2.407,3.814,298.74335,40.07214,1
4459,1.33259494,0.89,2454965.0286,92.7,6063.0,0.918,4.51,294.88477,46.646591,0
4460,2.05048377,0.66,2454966.2849,60.5,5568.0,0.854,4.451,287.17123,39.388329,0
4461,1.19550618,0.78,2454965.3006,26.9,6088.0,1.463,4.15,297.53574,41.940571,0
4462,2.94242323,1.42,2454966.86084,293.3,5436.0,0.819,4.573,288.72598,40.531631,1
4463,0.683082998,9.92,2454964.73271,143.3,8247.0,7.762,3.17,284.49561,44.988121,0
4464,0.791771167,82.71,2454964.523083,509.2,6218.0,3.07,3.678,291.48654,39.211723,0
4465,0.894172544,0.68,2454964.51006,86.2,4982.0,0.736,4.591,289.75653,46.952888,0
4466,1.68207624,1.01,2454965.12513,54.7,6495.0,1.311,4.191,298.23792,48.175758,0
4467,9.8480917,0.88,2454969.80247,141.9,5289.0,0.748,4.546,292.25284,38.60899,0
4468,0.566800593,0.48,2454964.8233,12.3,6476.0,1.353,4.255,291.61011,42.810459,0
4469,0.969602551,0.69,2454964.93121,111.0,4856.0,0.66,4.643,295.14267,39.93071,0
4470,13.0914878,0.79,2454976.75198,37.5,5919.0,1.288,4.238,289.24884,39.106541,1
4471,9.25801294,1.73,2454965.88335,88.1,6200.0,1.834,3.977,299.51422,41.220589,0
4472,25.9554044,1.46,2454981.7989,122.7,6058.0,1.038,4.408,293.72696,39.0368,0
4473,3.74788208,0.94,2454967.1709,153.4,5340.0,0.777,4.593,290.96017,50.284679,0
4474,0.93479255,24.75,2454964.88578,247.5,6018.0,1.053,4.33,295.18976,42.523319,0
4475,361.43653,1.56,2455254.747,271.9,6028.0,0.938,4.398,286.78522,38.151642,0
4476,0.89628253,0.76,2454964.54972,86.4,5561.0,0.818,4.572,296.50925,44.625912,0
4477,1.67495622,0.77,2454964.8099,35.9,6323.0,1.263,4.296,293.4678,48.12608,0
4478,54.0812235,1.54,2454978.2689,411.1,5757.0,0.762,4.597,297.59964,39.626339,1
4479,8.2344072,1.49,2454970.4733,59.2,6148.0,1.741,3.964,293.44537,38.929588,0
4480,2.15052332,1.17,2454965.3132,115.5,5780.0,1.0,4.438,295.29333,40.183308,0
4481,32.6122381,31.96,2454977.55067,1321.4,5780.0,1.0,4.438,287.07892,43.068771,0
4482,0.967073359,28.15,2454964.604602,773.5,5755.0,1.022,4.402,294.02347,39.92408,0
4483,3.5564279,0.8,2454966.5377,131.4,5404.0,0.694,4.638,297.19739,46.22826,0
4484,0.942997994,1.56,2454965.24469,539.2,4499.0,0.693,4.59,292.8598,45.205791,0
4485,0.566796775,0.61,2454964.83811,144.1,3453.0,0.358,4.892,291.08929,42.590969,0
4486,13.6471211,1.25,2454965.2552,75.0,5771.0,1.382,4.106,296.05984,42.65604,2
4487,16.473474,1.63,2454975.68604,470.5,5364.0,0.754,4.529,295.56357,39.417599,2
4488,3.74788322,1.32,2454967.17324,242.6,5514.0,0.826,4.569,290.96243,50.272629,0
4489,0.705455349,0.64,2454964.67764,74.9,5383.0,0.736,4.614,289.94019,50.652771,0
4490,488.67353,2.03,2455352.7805,691.0,5218.0,0.772,4.596,298.12234,40.462349,0
4491,8.5291223,2.08,2454968.74043,325.4,5543.0,1.111,4.318,283.25119,40.72311,1
4492,1.08906057,0.75,2454965.0391,76.2,5087.0,0.881,4.463,287.97504,46.35326,0
4493,1.48922187,2.5,2454965.3722,613.6,5780.0,1.0,4.438,294.15503,46.575706,0
4494,0.716709761,1.42,2454965.05103,68.4,6109.0,1.173,4.229,282.19479,46.522888,0
4495,4.1083812,1.62,2454967.8932,352.8,5730.0,0.87,4.545,296.90204,43.839821,0
4496,1.962282625,0.81,2454964.53585,68.3,5726.0,0.979,4.418,296.58755,47.207161,2
4497,0.523629052,46.33,2454964.63487,122.0,4136.0,44.448,1.392,298.23517,48.49789,0
4498,6.4546845,1.38,2454968.5436,69.9,6474.0,1.362,4.243,281.73087,43.282341,1
4499,1.04588635,1.1,2454964.9887,102.7,6249.0,1.076,4.428,293.21414,45.82597,0
4500,51.31346091,,2454995.7018814,,,,,300.1965,45.513931,0
4501,0.494247662,1.51,2454964.84441,224.9,5763.0,0.998,4.484,295.73773,38.903912,1
4502,11.8299383,1.6,2454971.3039,41.4,5747.0,2.431,3.802,298.90576,41.04261,1
4503,419.92898,1.51,2454967.7701,233.5,6047.0,0.988,4.431,295.53461,48.677391,0
4504,1.23521458,0.93,2454964.9681,89.5,5999.0,0.959,4.494,295.82114,39.975479,0
4505,1.085229874,1.37,2454965.10036,238.1,5713.0,0.851,4.554,298.15717,47.331268,0
4506,1.540379557,0.81,2454965.00637,76.9,5812.0,0.914,4.408,286.94647,38.885189,0
4507,5.30179786,1.22,2454968.9927,197.2,5749.0,0.864,4.547,289.10422,41.69014,1
4508,3.60011712,0.5,2454966.25983,50.2,5051.0,0.721,4.562,289.75229,41.634605,2
4509,9.32867952,1.62,2454968.87513,354.4,5749.0,0.864,4.547,289.10422,41.69014,2
4510,6.38671206,1.19,2454964.52991,223.7,5071.0,0.811,4.505,296.02225,44.732658,2
4511,158.348345,372.86,2455093.2924,899.0,6521.0,1.276,4.352,296.62296,47.291142,0
4512,0.849362238,0.85,2454965.14191,114.9,4973.0,0.788,4.595,291.45813,47.15863,1
4513,0.741768294,72.36,2454964.57747,60.3,5897.0,3.147,3.637,297.27325,40.136761,1
4514,0.93376962,16.3,2454965.4211,125.8,6056.0,0.975,4.448,292.93661,47.499931,0
4515,322.48381,3.5,2455022.1585,1023.4,5968.0,0.881,4.534,298.93066,40.419102,0
4516,61.083322,1.61,2454965.494,227.5,5803.0,1.015,4.444,288.12555,38.347431,1
4517,3.5944891,0.98,2454965.36207,89.9,5523.0,1.046,4.364,284.72797,45.064968,1
4518,0.739404894,0.94,2454964.69907,246.8,4205.0,0.624,4.635,296.09058,50.408772,0
4519,4.8608059,1.21,2454968.76776,252.1,5541.0,0.757,4.6,297.05664,46.08353,1
4520,4.04481159,0.67,2454966.60007,33.0,6358.0,1.141,4.359,288.39761,40.6269,1
4521,25.949641315,2.06,2454981.9825267,67.8,5109.0,1.922,3.873,293.68207,39.01112,0
4522,1.71051215,1.04,2454964.65812,42.2,5925.0,1.589,3.989,286.112,39.80323,0
4523,62.869463,1.96,2454999.0137,341.7,4762.0,0.781,4.535,282.42303,46.014019,2
4524,84.8062818,36.51,2455025.37227,9936.0,5735.0,0.853,4.525,289.15082,46.344151,0
4525,29.9632816,2.24,2454982.94353,893.2,4463.0,0.638,4.623,285.5578,44.010792,2
4526,17.99643716,30.08,2454967.910537,36923.0,4438.0,0.666,4.606,283.01282,42.723679,0
4527,11.63486009,2.61,2454973.50071,292.3,5570.0,1.548,4.066,292.92276,38.47728,2
4528,4.8302364,1.06,2454967.9522,22.5,5086.0,2.247,3.678,286.69318,40.170109,1
4529,56.446465,1.57,2455003.59,147.9,5995.0,1.117,4.337,284.38248,44.308231,1
4530,31.4202111,1.45,2454965.7457,390.5,5269.0,0.748,4.603,292.18646,41.328041,1
4531,10.8118317,1.24,2454970.13426,76.8,6025.0,1.196,4.331,297.32889,47.815472,2
4532,5.56676609,1.12,2454965.49956,173.8,5032.0,0.859,4.479,290.46756,40.056438,1
4533,1.208528832,1.25,2454964.97963,180.8,6072.0,0.923,4.51,295.10959,41.07579,0
4534,208.18711785,1.99,2454979.5337609,394.7,5780.0,1.0,4.438,298.46381,40.216812,0
4535,0.93198504,17.72,2454964.62897,326.6,5470.0,0.777,4.509,299.52527,46.917549,0
4536,0.60818508,96.03,2454964.62275,144.7,5981.0,1.043,4.372,295.58548,39.299259,0
4537,5.38613715,0.86,2454966.95782,169.3,5516.0,0.656,4.669,298.12167,40.81358,1
4538,13.2965044,0.88,2454969.5669,133.4,4352.0,0.613,4.671,284.26859,44.19754,1
4539,21.8420304,2.01,2454983.82731,79.5,6194.0,2.241,3.813,298.40958,45.461639,1
4540,1.65320144,0.74,2454965.40988,132.1,4544.0,0.661,4.609,290.26178,37.787189,0
4541,3.37487541,0.75,2454965.48977,53.8,6181.0,1.006,4.464,300.75897,45.71788,0
4542,0.962825082,5.18,2454965.21375,118.1,4898.0,4.928,3.212,297.62054,40.76302,0
4543,309.494217,2.79,2455208.9225,292.0,6908.0,1.614,4.085,286.0275,37.89447,0
4544,0.876850385,1.35,2454964.77033,59.2,6102.0,1.756,4.069,297.19199,40.387951,1
4545,24.2382519,2.19,2454969.62118,465.5,5763.0,0.904,4.527,291.28296,43.608238,0
4546,24.2416103,1.61,2454988.0323,323.4,5763.0,0.904,4.527,291.28296,43.608238,0
4547,413.51856,1.96,2455207.3587,391.1,6031.0,0.992,4.45,290.38721,39.829941,1
4548,20.7106368,1.12,2454973.89982,142.5,5631.0,0.901,4.478,292.62964,44.283119,1
4549,69.3788597,2.07,2454987.19137,530.4,5806.0,0.874,4.529,291.97253,44.12999,0
4550,29.3493852,2.02,2454981.46564,659.2,4987.0,0.722,4.613,285.83047,43.198391,2
4551,3.43633133,1.44,2454965.42697,473.5,5201.0,0.651,4.616,296.78934,47.234531,1
4552,449.57274,3.08,2454986.3061,221.4,5691.0,2.079,3.842,289.43906,41.492977,0
4553,245.059374,1.63,2455134.678,165.0,6036.0,1.265,4.127,293.81812,45.20153,0
4554,142.703888,1.95,2455045.0311,225.5,6701.0,1.289,4.326,289.68073,49.745831,1
4555,3.38080537,1.69,2454966.94842,200.9,6072.0,1.193,4.343,301.57855,44.31218,1
4556,10.4716194,1.74,2454969.2877,123.9,5812.0,1.574,4.083,282.09314,42.160271,1
4557,11.49500229,1.53,2454974.27511,51.4,6033.0,1.788,3.985,298.67377,43.795479,2
4558,0.708726708,0.92,2454965.08629,313.6,4607.0,0.515,4.733,299.54672,40.681911,0
4559,283.72675,1.18,2455225.671,84.6,6496.0,1.257,4.301,289.08319,51.47406,0
4560,373.60683,2.5,2455079.5809,534.8,6184.0,1.038,4.448,281.86789,47.256649,0
4561,6.78788113,2.44,2454969.3345,73.1,6537.0,2.829,3.76,283.6788,41.096882,1
4562,5.47455167,1.4,2454966.55529,73.2,5611.0,1.312,4.19,296.40094,50.558338,1
4563,3.43861067,1.01,2454965.68641,46.8,5383.0,1.401,4.112,281.32745,47.584869,1
4564,4.8754765,0.8,2454966.29167,39.6,5513.0,1.286,4.179,289.67175,38.297871,1
4565,4.29388808,1.68,2454966.51002,110.6,6615.0,1.574,4.173,294.89734,40.798168,0
4566,13.5437884,32.21,2454968.27623,6608.7,5463.0,0.794,4.582,300.49106,45.796909,0
4567,65.6491001,2.52,2455007.79319,983.9,5436.0,0.819,4.573,296.39752,42.396919,2
4568,25.1593389,1.76,2454986.0404,358.1,5973.0,0.935,4.506,294.4873,42.00692,2
4569,10.5071781,1.41,2454972.66432,271.8,5290.0,0.865,4.46,294.13626,41.456692,1
4570,31.7787564,1.5,2454969.76929,262.0,5638.0,0.928,4.391,287.23569,38.754162,2
4571,5.4398033,1.0,2454968.1594,85.5,6108.0,1.08,4.43,290.46088,39.837212,1
4572,1.332568744,0.58,2454965.04697,24.1,6620.0,1.081,4.411,295.19992,46.814621,0
4573,9.0194714,1.07,2454972.9234,191.6,5775.0,0.768,4.59,301.57855,44.31218,2
4574,8.8493948,0.82,2454972.786,43.8,6095.0,1.11,4.349,296.8432,43.697441,1
4575,51.567801,1.3,2455001.873,210.1,5285.0,0.876,4.467,295.12238,39.391033,1
4576,16.4491515,2.75,2454978.7441,70.9,5334.0,2.789,3.712,292.40323,44.782009,1
4577,0.428046051,0.87,2454964.83682,126.0,5285.0,0.775,4.566,286.14777,38.241798,1
4578,0.814278961,0.76,2454964.64806,72.0,5537.0,0.886,4.539,292.50577,49.331959,0
4579,19.254536,1.32,2454981.0172,186.0,5668.0,0.868,4.545,298.28214,44.27206,1
4580,2.1890751,0.87,2454965.09378,94.8,6077.0,0.891,4.526,285.92587,39.669209,0
4581,384.6961,1.78,2455198.0874,787.0,4228.0,0.623,4.64,284.76764,45.341228,1
4582,2.42649862,0.75,2454966.70347,29.2,6033.0,1.316,4.176,298.40298,45.29723,0
4583,8.80854183,2.69,2454967.02712,174.7,6017.0,1.21,4.3,295.71942,45.747559,0
4584,219.74735,3.24,2455072.9455,190.4,5127.0,2.38,3.602,285.28674,40.342339,0
4585,19.7639874,1.19,2454967.17,51.3,6195.0,1.617,4.072,298.35858,47.638592,0
4586,6.05919881,1.21,2454966.67437,154.2,5734.0,0.962,4.462,282.11783,46.22393,2
4587,7.5143967,0.96,2454969.1851,36.3,6206.0,1.573,4.159,295.48651,51.0135,2
4588,33.1981761,3.21,2454975.09873,336.7,5570.0,1.548,4.066,292.92276,38.47728,2
4589,5.32784157,0.86,2454966.55005,87.2,5638.0,0.928,4.391,287.23569,38.754162,2
4590,71.05457555,5.91,2454967.734589,4853.2,5290.0,0.865,4.46,298.96829,40.797352,1
4591,20.5512722,1.64,2454974.087,191.2,5401.0,0.918,4.464,288.80457,50.99062,1
4592,31.827649,4.98,2454967.59995,520.0,4774.0,1.954,3.838,289.81934,51.90485,2
4593,7.5861587,1.07,2454965.7988,116.8,5934.0,0.871,4.444,299.34955,43.8503,1
4594,0.824000125,0.42,2454964.80421,183.1,3396.0,0.28,4.991,287.26215,42.03231,2
4595,0.772152075,4.44,2454965.2074,43.6,5951.0,2.08,3.787,299.46524,40.89109,0
4596,42.049523793,1.19,2455000.3423568,607.9,4281.0,0.48,4.761,295.79251,39.89257,1
4597,1.08469871,1.11,2454964.7376,124.0,5942.0,0.938,4.506,293.98932,45.48415,0
4598,6.60180003,1.25,2454970.476,213.4,5591.0,0.86,4.559,291.13574,38.90543,1
4599,3.19938075,0.62,2454966.01116,76.1,5483.0,0.702,4.632,287.81729,38.194809,1
4600,3.04185157,0.71,2454965.50422,69.0,5802.0,0.857,4.537,294.33328,42.26413,1
4601,5.660274452,11.02,2454967.46727,414.1,5615.0,0.842,4.478,291.37064,47.435509,0
4602,1.23512429,0.38,2454965.00059,15.2,5798.0,0.941,4.507,295.84006,39.931221,0
4603,1.381257093,1.1,2454964.84079,92.3,5861.0,1.131,4.385,291.38626,40.18026,0
4604,1.89873195,0.93,2454965.09278,78.0,5942.0,1.05,4.439,284.94226,48.666512,1
4605,11.39110963,1.9,2454970.69665,593.4,4999.0,0.76,4.587,294.11566,38.393478,1
4606,2.41810158,0.85,2454965.38894,46.8,6258.0,1.239,4.307,283.43576,47.06686,2
4607,7.13044117,1.18,2454968.594,31.9,6312.0,2.074,3.964,295.43915,43.676311,1
4608,33.4203001,2.46,2454992.1401,436.6,5731.0,1.066,4.372,285.33063,42.040428,2
4609,58.3437362,93.55,2455002.90401,1266.8,5896.0,3.006,3.65,300.02124,46.090778,0
4610,1.070982122,0.98,2454964.98355,43.4,5717.0,1.433,4.109,298.89642,40.477009,0
4611,18.0939004,1.91,2454972.01706,467.3,5904.0,0.867,4.543,286.50211,50.246189,1
4612,34.9524256,21.74,2454996.52048,677.0,4921.0,0.779,4.591,283.04764,46.265331,1
4613,23.81578356,8.4,2454974.84883,4856.7,5561.0,0.818,4.572,294.66592,46.665852,0
4614,31.1748311,1.31,2454992.10049,200.2,6086.0,0.921,4.511,289.83121,44.609859,2
4615,0.474811162,1.28,2454965.20477,205.2,5799.0,0.878,4.539,298.48325,40.585949,0
4616,47.0568476,2.84,2454994.05864,1531.2,5288.0,0.74,4.613,295.04855,45.342682,2
4617,367.73299,2.1,2455135.3576,503.9,6225.0,0.931,4.481,288.97574,41.279121,0
4618,15.1516409,1.38,2454966.9226,191.5,5780.0,1.0,4.438,289.57462,40.807594,1
4619,7.4213444,1.73,2454970.493,315.9,6032.0,0.973,4.485,297.9487,45.255039,1
4620,0.743495989,11.82,2454965.18904,172.8,5345.0,0.686,4.639,289.07837,39.70882,0
4621,1.405887031,0.95,2454965.01147,216.0,4440.0,0.653,4.618,286.7695,45.234131,0
4622,17.7412303,1.14,2454977.3554,144.7,5817.0,0.956,4.491,294.47876,38.883659,1
4623,2.63527677,0.76,2454966.97919,70.4,5215.0,0.864,4.496,289.80804,44.362518,1
4624,1.45728997,0.93,2454964.5882,71.3,6063.0,1.012,4.476,290.36142,46.661331,0
4625,147.388124,3.03,2455007.6537,909.2,6046.0,1.007,4.478,296.52145,46.540539,1
4626,4.11497357,1.17,2454968.318,154.1,6011.0,0.927,4.507,293.17578,38.042019,1
4627,1.245331397,1.61,2454965.22902,38.1,6106.0,2.477,3.781,292.34503,41.585289,0
4628,1.52593737,1.39,2454965.6849,159.1,6184.0,1.038,4.448,295.31754,40.190639,0
4629,8.21429932,1.66,2454968.00609,70.7,6277.0,1.869,3.951,294.17792,46.191711,0
4630,1.54945486,1.34,2454965.47682,21.8,7382.0,2.804,3.838,284.45609,42.439831,0
4631,8.42943991,1.19,2454965.29198,89.1,6353.0,1.132,4.375,286.85983,46.625511,0
4632,10.60052083,1.09,2454965.98523,60.9,6035.0,1.303,4.212,280.24945,43.915058,2
4633,0.9570701,,2454964.7767386,,,,,301.01672,44.233841,0
4634,21.8634638,2.37,2454978.2419,871.0,5383.0,0.789,4.587,293.82135,39.39135,2
4635,86.4392931,35.31,2454977.58294,1175.1,6208.0,1.024,4.454,299.26376,40.263741,0
4636,63.3354719,1.18,2454995.6161,983.0,3526.0,0.383,4.866,286.54001,49.437328,2
4637,14.77820911,44.48,2454977.09725,10774.0,6258.0,1.046,4.442,296.11771,48.664108,0
4638,15.60862948,39.42,2454977.30211,34356.0,5569.0,0.829,4.566,297.983,48.555649,0
4639,389.14115,1.67,2455142.5721,347.4,6043.0,0.894,4.505,290.30505,41.838459,0
4640,365.78863,2.21,2455020.5436,885.0,5407.0,0.752,4.585,287.58789,45.598492,0
4641,2.4826619,0.8,2454966.78028,37.0,6356.0,1.225,4.292,286.46796,39.652321,0
4642,2.17811908,0.8,2454965.02334,74.0,6039.0,0.921,4.505,288.43149,45.918869,0
4643,1.11205787,1.02,2454965.01568,118.7,6098.0,0.932,4.488,296.78345,40.229111,0
4644,224.447413,2.05,2455126.1378,651.0,5489.0,0.798,4.574,289.4585,46.276379,0
4645,7.5019743,1.19,2454968.0995,248.0,4807.0,0.758,4.546,283.06223,42.629002,1
4646,21.8660922,1.88,2454971.517,301.6,6309.0,1.077,4.402,291.73026,38.411461,0
4647,5.09506,2.14,2454965.4511,23.6,6700.0,4.146,3.48,290.86154,37.885422,0
4648,29.1206519,1.6,2454971.4718,415.5,5671.0,0.788,4.582,285.09976,41.874378,1
4649,0.689967868,0.78,2454964.63498,122.9,4872.0,0.726,4.615,289.42395,46.72617,2
4650,1.89132292,0.9,2454965.6489,16.0,8482.0,2.106,4.089,289.87814,38.427269,0
4651,6.91261536,0.64,2454965.15638,34.4,5761.0,1.044,4.383,290.46509,48.332249,1
4652,25.8616058,1.12,2454973.2048,123.0,6067.0,0.884,4.524,289.44324,40.253529,1
4653,0.918420801,1.14,2454964.58576,56.7,6210.0,1.434,4.166,289.7605,45.455608,0
4654,0.573709256,7.05,2454964.93854,131.2,5261.0,5.769,3.13,280.90244,42.935719,0
4655,13.8353959,3.78,2454967.3082,818.0,6020.0,1.057,4.403,301.27869,44.25053,2
4656,18.9060921,0.87,2454973.82932,375.6,3751.0,0.45,4.813,287.05453,45.18037,1
4657,25.6970688,3.83,2454977.2286,835.0,6020.0,1.057,4.403,301.27869,44.25053,1
4658,46.9434911,1.57,2455009.32544,100.7,6253.0,1.55,4.102,291.43582,40.35881,0
4659,19.5906103,2.64,2454977.65969,297.0,5794.0,1.496,4.118,293.51984,41.277409,2
4660,8.23983041,2.35,2454970.75528,251.0,5794.0,1.496,4.118,293.51984,41.277409,2
4661,6.07855,1.14,2454965.5345,102.7,6119.0,1.114,4.346,300.58502,44.2131,1
4662,427.65334,1.97,2454969.2622,157.1,5325.0,1.565,4.004,290.73477,49.086639,0
4663,412.041857,3.77,2455187.8569,1959.0,5485.0,0.867,4.556,285.28363,38.947281,0
4664,2.131660527,0.56,2454966.13431,32.2,5849.0,0.997,4.426,296.67984,47.173313,1
4665,5.75902182,0.91,2454965.16301,70.8,6247.0,1.066,4.433,295.57159,49.607479,1
4666,0.903763067,1.08,2454964.51926,267.5,4430.0,0.651,4.616,296.59799,50.356651,1
4667,0.9628348,0.81,2454965.1907,92.8,5559.0,0.838,4.554,297.68759,40.670361,0
4668,5.66494448,0.78,2454969.33835,46.0,5888.0,1.13,4.269,285.45886,42.931049,1
4669,1.57017249,0.82,2454965.1034,158.4,5300.0,0.66,4.66,297.70941,41.028149,0
4670,0.566798364,0.66,2454964.81891,38.6,5864.0,1.04,4.411,291.65839,42.632439,0
4671,3.22452656,24.48,2454965.50118,57.5,3857.0,34.674,1.338,299.69125,40.855957,0
